,name,categories,price,href
365,"ASUS ROG STRIX XG49VQ Super Ultra-Wide HDR Gaming Monitor — 49-inch – ( VA Panel, Res: 3840X1080, 144Hz, 4ms GTG, Free Sync)",LCD/LED Montiors,"₨346,500",https://xtremehardware.pk/product/xg49vq-va-panel-res-3840x1080-144hz-4ms-gtg-free-sync/
366,ASUS ROG Strix XG49WCR,LCD/LED Montiors,"₨374,000",https://xtremehardware.pk/product/asus-rog-strix-xg49wcr/
367,"ASUS ROG Strix XG43UQ – ( VA Panel, Res: 4K UHD 3840X2160, 144Hz, 1ms MPRT, Free Sync)",LCD/LED Montiors,"₨385,000",https://xtremehardware.pk/product/xg43uq-va-panel-res-3840x2160-144hz-1ms-mprt-free-sync/
368,SILVERSTONE ICEMYST 360,Cooling Solutions,"₨425,600",https://xtremehardware.pk/product/silverstone-icemyst-360/
369,ASUS PRO ART RTX 4080 16G,Graphic Cards,"₨489,500",https://xtremehardware.pk/product/asus-pro-art-rtx-4080-16g/
370,Ramadan Deal 9,Pre Build PC,"₨500,000",https://xtremehardware.pk/product/ramadan-deal-9/
371,ASUS ROG STRIX RTX 4080 16G GAMING,Graphic Cards,"₨522,500",https://xtremehardware.pk/product/asus-rog-strix-rtx-4080-16g-gaming/
372,Apex 2,Pre Build PC,"₨535,000",https://xtremehardware.pk/product/apex-2/
373,Apex 1,Pre Build PC,"₨550,000",https://xtremehardware.pk/product/apex-1/
374,Ramadan Deal 10,Pre Build PC,"₨950,000",https://xtremehardware.pk/product/ramadan-deal-10/
375,Apex 3,Pre Build PC,"₨965,000",https://xtremehardware.pk/product/apex-3/
376,Ramadan Deal 11,Pre Build PC,"₨1,050,000",https://xtremehardware.pk/product/ramadan-deal-11/
377,Apex 4,Pre Build PC,"₨1,100,000",https://xtremehardware.pk/product/apex-4/
378,Apex 5,Pre Build PC,"₨1,200,000",https://xtremehardware.pk/product/apex-5/
