,name,category,price,availability,href
570,Apple AirPods 2nd Gen Wireless Earbuds with Lightning Charging Case Included MV7N2A,Headsets | Headphones | Mic > Earbuds,"Rs.35,000",On Order Only,/headsets-headphones-mic-earbuds-apple-airpods-2nd-gen-wireless-earbuds-with-lightning-charging-case-included-mv7n2a-pakistan-p.14613.aspx
571,Samsung 990 PRO PCIe 4.0 NVMe SSD 1TB MZ-V9P1T0 M.2 2280,Solid-State Drives (SSD) > Samsung,"Rs.35,000",In Stock,/solid-state-drives-ssd-samsung-samsung-990-pro-pcie-4-0-nvme-ssd-1tb-mz-v9p1t0-m-2-2280-pakistan-p.14071.aspx
572,"Hikvision DS-D5024FN 23.8"" FHD LED-Backlit Borderless Monitor",LCD/LED Monitors > Hikvision Monitors,"Rs.35,500",In Stock,/lcd-led-monitors-hikvision-monitors-hikvision-ds-d5024fn-23-8-fhd-led-backlit-borderless-monitor-pakistan-p.15813.aspx
573,Stabimatic UPS 2000VA Gemini 2000 1200W,UPS > Stabimatic UPS,"Rs.35,500",In Stock,/ups-stabimatic-ups-stabimatic-ups-2000va-gemini-2000-1200w-pakistan-p.15855.aspx
574,"HP 64A Black Original LaserJet Toner Cartridge, CC364A",Cartridges & Toners > Printer Toners,"Rs.35,500",On Order Only,/cartridges-toners-printer-toners-hp-64a-black-original-laserjet-toner-cartridge-cc364a-pakistan-p.13861.aspx
575,MSI PRO B760M-E Intel LGA 1700 DDR5 Motherboard,Motherboards > Intel LGA-1700,"Rs.35,500",In Stock,/motherboards-intel-lga-1700-msi-pro-b760m-e-intel-lga-1700-ddr5-motherboard-pakistan-p.15832.aspx
576,ViewSonic VA2432-H 24” 1080p IPS 100Hz 1ms FHD Monitor with Frameless Design,LCD/LED Monitors > ViewSonic,"Rs.35,900",In Stock,/lcd-led-monitors-viewsonic-viewsonic-va2432-h-24”-1080p-ips-100hz-1ms-fhd-monitor-with-frameless-design-pakistan-p.13423.aspx
577,Logitech G903 LIGHTSPEED Wireless Gaming Mouse with HERO Sensor - 910-005673,Mouse > Logitech,"Rs.35,990",In Stock,/mouse-logitech-logitech-g903-lightspeed-wireless-gaming-mouse-with-hero-sensor-910-005673-pakistan-p.11627.aspx
578,"Logitech Brio 500 Full HD 1080p Webcam With Light Correction, Auto-Framing, and Show Mode | Graphite",Cameras | Drones > Webcams,"Rs.36,000",In Stock,/cameras-drones-webcams-logitech-brio-500-full-hd-1080p-webcam-with-light-correction-auto-framing-and-show-mode-graphite-pakistan-p.14573.aspx
579,"Lian Li Q58 Mini-ITX Mini Tower Aluminum Chassis, Tempered Glass, PCI4.0 Riser Card Cable Included | White",Casing > Lian Li,"Rs.36,000",In Stock,/casing-lian-li-lian-li-q58-mini-itx-mini-tower-aluminum-chassis-tempered-glass-pci4-0-riser-card-cable-included-white-pakistan-p.15209.aspx
580,"Lian Li Q58 Mini-ITX Mini Tower Aluminum Chassis, Tempered Glass, PCI4.0 Riser Card Cable Included | Black",Casing > Lian Li,"Rs.36,000",In Stock,/casing-lian-li-lian-li-q58-mini-itx-mini-tower-aluminum-chassis-tempered-glass-pci4-0-riser-card-cable-included-black-pakistan-p.15208.aspx
581,Logitech G733 Lightspeed Wireless RGB Gaming Headset | Lilac,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.36,000",In Stock,/headsets-headphones-mic-headsets-headphones-logitech-g733-lightspeed-wireless-rgb-gaming-headset-lilac-pakistan-p.15711.aspx
582,Logitech G733 Lightspeed Wireless RGB Gaming Headset Black 981-000864,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.36,000",In Stock,/headsets-headphones-mic-headsets-headphones-logitech-g733-lightspeed-wireless-rgb-gaming-headset-black-981-000864-pakistan-p.11620.aspx
583,SSD 870 QVO SATA III 2.5 inch 2TB SSD MZ-77Q2T0BW,Solid-State Drives (SSD) > Samsung,"Rs.36,000",In Stock,/solid-state-drives-ssd-samsung-ssd-870-qvo-sata-iii-2-5-inch-2tb-ssd-mz-77q2t0bw-pakistan-p.10305.aspx
584,HP 107w Wireless LaserJet Printer (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.36,500",In Stock,/printers-laserjet-black-white-printers-hp-107w-wireless-laserjet-printer-official-warranty-pakistan-p.10825.aspx
585,Asus TUF GAMING LC 240 ARGB All-In-One Liquid CPU Cooler,Cooling Solutions > CPU Coolers,"Rs.36,500",In Stock,/cooling-solutions-cpu-coolers-asus-tuf-gaming-lc-240-argb-all-in-one-liquid-cpu-cooler-pakistan-p.14928.aspx
586,SteelSeries Apex 7 TKL Compact Mechanical Gaming Keyboard - 64646 - Red Switch Linear and Quiet - US English,Keyboard > SteelSeries,"Rs.36,500",On Order Only,/keyboard-steelseries-steelseries-apex-7-tkl-compact-mechanical-gaming-keyboard-64646-red-switch-linear-and-quiet-us-english-pakistan-p.14564.aspx
587,Corsair 2500D AIRFLOW Mid-Tower Dual Chamber PC Case - White,Casing > Corsair Casings,"Rs.36,500",On Order Only,/casing-corsair-casings-corsair-2500d-airflow-mid-tower-dual-chamber-pc-case-white-pakistan-p.15956.aspx
588,Corsair 2500D AIRFLOW Mid-Tower Dual Chamber PC Case - Black,Casing > Corsair Casings,"Rs.36,500",On Order Only,/casing-corsair-casings-corsair-2500d-airflow-mid-tower-dual-chamber-pc-case-black-pakistan-p.15955.aspx
589,XPG CORE REACTOR II Power Supply Unit 850W | 80 PLUS GOLD | Black,Power Supply > XPG PSU,"Rs.36,990",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-850w-80-plus-gold-black-pakistan-p.15948.aspx
590,Logitech Z625 THX Certified Computer Gaming Speaker System 980-001297,Speakers > Speakers | Wired,"Rs.37,000",In Stock,/speakers-speakers-wired-logitech-z625-thx-certified-computer-gaming-speaker-system-980-001297-pakistan-p.6726.aspx
591,"HP 26A Black Original LaserJet Toner Cartridge, CF226A",Cartridges & Toners > Printer Toners,"Rs.37,000",On Order Only,/cartridges-toners-printer-toners-hp-26a-black-original-laserjet-toner-cartridge-cf226a-pakistan-p.7714.aspx
592,"HP 151A Black LaserJet Toner Cartridge (W1510A) - HP LaserJet Pro 4003, 4103",Cartridges & Toners > Printer Toners,"Rs.37,500",On Order Only,/cartridges-toners-printer-toners-hp-151a-black-laserjet-toner-cartridge-w1510a-hp-laserjet-pro-4003-4103-pakistan-p.15202.aspx
593,XPG CORE REACTOR II Power Supply Unit 850W | 80 PLUS GOLD | White,Power Supply > XPG PSU,"Rs.37,500",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-850w-80-plus-gold-white-pakistan-p.15949.aspx
594,Lian Li SP850 850 Watt Performance SFX Form Factor Power Supply 80 PLUS Gold - Zero RPM Mode - Fully Modular | White,Power Supply > Lian Li PSU,"Rs.37,800",In Stock,/power-supply-lian-li-psu-lian-li-sp850-850-watt-performance-sfx-form-factor-power-supply-80-plus-gold-zero-rpm-mode-fully-modular-white-pakistan-p.14810.aspx
595,Lian Li SP850 850 Watt Performance SFX Form Factor Power Supply 80 PLUS Gold - Zero RPM Mode - Fully Modular | Black,Power Supply > Lian Li PSU,"Rs.37,800",In Stock,/power-supply-lian-li-psu-lian-li-sp850-850-watt-performance-sfx-form-factor-power-supply-80-plus-gold-zero-rpm-mode-fully-modular-black-pakistan-p.14811.aspx
596,"MSI Pro MP241X 24” Monitor, FHD 1080p, VA Panel, Anti-Glare Display, 75Hz",LCD/LED Monitors > MSI Monitors,"Rs.38,000",In Stock,/lcd-led-monitors-msi-monitors-msi-pro-mp241x-24”-monitor-fhd-1080p-va-panel-anti-glare-display-75hz-pakistan-p.15100.aspx
597,Logitech Rally Speaker,Cameras | Drones > Video Conferencing Solutions,"Rs.38,000",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-rally-speaker-pakistan-p.13676.aspx
598,Apple Magic Keyboard with Touch ID MK293,Keyboard > Apple,"Rs.38,000",On Order Only,/keyboard-apple-apple-magic-keyboard-with-touch-id-mk293-pakistan-p.14476.aspx
599,Samsung Galaxy Tab A9 SM-X110 4GB 64GB Graphite WiFi,Tablet PC > Samsung Tablets,"Rs.38,000",In Stock,/tablet-pc-samsung-tablets-samsung-galaxy-tab-a9-sm-x110-4gb-64gb-graphite-wifi-pakistan-p.15804.aspx
600,"WD Purple Surveillance Hard Drive 6TB WD63PURZ SATA 6Gb/s 3.5"" 256MB Cache",Hard Drives > Surveillance HDD's,"Rs.38,500",On Order Only,/hard-drives-surveillance-hdds-wd-purple-surveillance-hard-drive-6tb-wd63purz-sata-6gb-s-3-5-256mb-cache-pakistan-p.15671.aspx
601,Logitech Z623 Speaker System with Subwoofer - THX Sound - 980-000403,Speakers > Speakers | Wired,"Rs.38,500",In Stock,/speakers-speakers-wired-logitech-z623-speaker-system-with-subwoofer-thx-sound-980-000403-pakistan-p.437.aspx
602,ViewSonic VA2432-MH 24” IPS FHD 100Hz 1ms Monitor Featuring HDMI and Speakers,LCD/LED Monitors > ViewSonic,"Rs.38,500",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-va2432-mh-24”-ips-fhd-100hz-1ms-monitor-featuring-hdmi-and-speakers-pakistan-p.15926.aspx
603,Corsair RM850e RMe Series 850 Watts 80 PLUS Gold Fully Modular Low-Noise ATX Power Supply PSU,Power Supply > Corsair Power Supplies,"Rs.38,500",In Stock,/power-supply-corsair-power-supplies-corsair-rm850e-rme-series-850-watts-80-plus-gold-fully-modular-low-noise-atx-power-supply-psu-pakistan-p.14842.aspx
604,TP-Link Archer AX73 AX5400 Dual-Band Gigabit Wi-Fi 6 Router,Network Products > Routers | Wireless,"Rs.38,500",In Stock,/network-products-routers-wireless-tp-link-archer-ax73-ax5400-dual-band-gigabit-wi-fi-6-router-pakistan-p.13092.aspx
605,TP-Link EAP650 AX3000 Ceiling Mount WiFi 6 Access Point | Omada Mesh | PoE+ Powered,Network Products > Access Points | Ceiling Mount,"Rs.38,500",On Order Only,/network-products-access-points-ceiling-mount-tp-link-eap650-ax3000-ceiling-mount-wifi-6-access-point-omada-mesh-poe-powered-pakistan-p.14756.aspx
606,"SanDisk Portable SSD 2TB USB 3.2 Gen 2, USB-C, SDSSDE30-2T00-G26 (Updated Firmware)",Solid-State Drives (SSD) > Portable SSD's,"Rs.38,500",In Stock,/solid-state-drives-ssd-portable-ssds-sandisk-portable-ssd-2tb-usb-3-2-gen-2-usb-c-sdssde30-2t00-g26-updated-firmware-pakistan-p.15862.aspx
607,"Apple MagSafe Duo Wireless Charger with Fast Charging Capability, Type C Wall Charger, Compatible with iPhone, AirPods and Watch MHXF3",Peripherals / Misc > Adapters | Converters | USB HUB | Chargers,"Rs.38,900",On Order Only,/peripherals-misc-adapters-converters-usb-hub-chargers-apple-magsafe-duo-wireless-charger-with-fast-charging-capability-type-c-wall-charger-compatible-with-iphone-airpods-and-watch-mhxf3-pakistan-p.15572.aspx
608,JBL Live 770NC Bluetooth Wireless Headphones - True Adaptive Noise Cancelling - Black - JBLLIVE770NCBLK,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.38,990",On Order Only,/headsets-headphones-mic-headsets-headphones-jbl-live-770nc-bluetooth-wireless-headphones-true-adaptive-noise-cancelling-black-jbllive770ncblk-pakistan-p.15698.aspx
609,My Book from WD 4TB WDBBGB0040HBK-EESN Black Desktop External Hard Drive,Hard Drives > External Hard Drives,"Rs.39,000",On Order Only,/hard-drives-external-hard-drives-my-book-from-wd-4tb-wdbbgb0040hbk-eesn-black-desktop-external-hard-drive-pakistan-p.10561.aspx
610,"HP 120A Original Laser Imaging Drum, W1120A",Cartridges & Toners > Printer Toners,"Rs.39,500",On Order Only,/cartridges-toners-printer-toners-hp-120a-original-laser-imaging-drum-w1120a-pakistan-p.13793.aspx
611,Gigabyte B760M DS3H Intel LGA1700 Socket Motherboard - 14th 13th 12th Gen - DDR5,Motherboards > Intel LGA-1700,"Rs.39,500",On Order Only,/motherboards-intel-lga-1700-gigabyte-b760m-ds3h-intel-lga1700-socket-motherboard-14th-13th-12th-gen-ddr5-pakistan-p.15498.aspx
612,"Samsung Galaxy Watch4 Smartwatch (International, 44mm, Bluetooth/Wi-Fi, Silver) - SM-R870",Smart Watches > All Smart Watches,"Rs.39,500",On Order Only,/smart-watches-all-smart-watches-samsung-galaxy-watch4-smartwatch-international-44mm-bluetooth-wi-fi-silver-sm-r870-pakistan-p.13954.aspx
613,Lian Li Galahad AIO 240 RGB UNI FAN SL120 Edition Closed Loop All-in-One CPU Liquid Cooler GA-240SLB Black,Cooling Solutions > CPU Coolers,"Rs.39,600",In Stock,/cooling-solutions-cpu-coolers-lian-li-galahad-aio-240-rgb-uni-fan-sl120-edition-closed-loop-all-in-one-cpu-liquid-cooler-ga-240slb-black-pakistan-p.12654.aspx
614,Stabimatic SPD-3KVA Servo Automatic Voltage Regulator,Stabilizer > Stabimatic Stabilizers,"Rs.39,700",On Order Only,/stabilizer-stabimatic-stabilizers-stabimatic-spd-3kva-servo-automatic-voltage-regulator-pakistan-p.13136.aspx
615,"JBL Charge 5 Portable Wireless Bluetooth Speaker, IP67 Waterproof | Black",Speakers > Bluetooth Speakers,"Rs.39,900",On Order Only,/speakers-bluetooth-speakers-jbl-charge-5-portable-wireless-bluetooth-speaker-ip67-waterproof-black-pakistan-p.15496.aspx
616,LIAN LI Galahad AIO 360 RGB White Closed Loop All-in-one Liquid CPU Cooler | 12th Gen Intel - LGA 1700 Supported GA-360A,Cooling Solutions > CPU Coolers,"Rs.40,500",In Stock,/cooling-solutions-cpu-coolers-lian-li-galahad-aio-360-rgb-white-closed-loop-all-in-one-liquid-cpu-cooler-12th-gen-intel-lga-1700-supported-ga-360a-pakistan-p.11338.aspx
617,Lian Li LANCOOL III Mid-Tower Modular PC Case - LANCOOL 3-W - White - Fully Mesh Design,Casing > Lian Li,"Rs.40,500",In Stock,/casing-lian-li-lian-li-lancool-iii-mid-tower-modular-pc-case-lancool-3-w-white-fully-mesh-design-pakistan-p.13641.aspx
618,"JBL Charge 5 Portable Wireless Bluetooth Speaker, IP67 Waterproof | Blue",Speakers > Bluetooth Speakers,"Rs.40,900",On Order Only,/speakers-bluetooth-speakers-jbl-charge-5-portable-wireless-bluetooth-speaker-ip67-waterproof-blue-pakistan-p.15497.aspx
619,SteelSeries Apex 9 Mini Optical Gaming Keyboard - OptiPoint Linear Optical Switches - US English - 64837,Keyboard > SteelSeries,"Rs.40,990",On Order Only,/keyboard-steelseries-steelseries-apex-9-mini-optical-gaming-keyboard-optipoint-linear-optical-switches-us-english-64837-pakistan-p.14565.aspx
620,Lian Li O11 Dynamic Mid-Tower Case (Black) - PC-O11DX,Casing > Lian Li,"Rs.41,400",In Stock,/casing-lian-li-lian-li-o11-dynamic-mid-tower-case-black-pc-o11dx-pakistan-p.15128.aspx
621,Lian Li O11 Dynamic Mid-Tower Case (White) - PC-O11DW,Casing > Lian Li,"Rs.41,400",In Stock,/casing-lian-li-lian-li-o11-dynamic-mid-tower-case-white-pc-o11dw-pakistan-p.11277.aspx
622,Apple Magic Wireless Keyboard with Numeric Keypad (Silver) MQ052,Keyboard > Apple,"Rs.41,900",On Order Only,/keyboard-apple-apple-magic-wireless-keyboard-with-numeric-keypad-silver-mq052-pakistan-p.9339.aspx
623,HP LaserJet MFP M141a Monochrome Printer,Printers > LaserJet Black & White  Printers,"Rs.41,990",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-mfp-m141a-monochrome-printer-pakistan-p.15378.aspx
624,XPG LANCER RGB DDR5 32GB Desktop Memory (2x16GB) 6400MHz DRAM AX5U6400C3216G-DCLARWH White,Memory Module / RAM > Desktop - DDR5 Memory,"Rs.41,990",Out of Stock,/memory-module-ram-desktop-ddr5-memory-xpg-lancer-rgb-ddr5-32gb-desktop-memory-2x16gb-6400mhz-dram-ax5u6400c3216g-dclarwh-white-pakistan-p.15696.aspx
625,"HP 650A Black Original LaserJet Toner Cartridge, CE270A",Cartridges & Toners > Printer Toners,"Rs.42,500",On Order Only,/cartridges-toners-printer-toners-hp-650a-black-original-laserjet-toner-cartridge-ce270a-pakistan-p.13795.aspx
626,MSI B760M BOMBER WIFI Intel Motherboard DDR5,Motherboards > Intel LGA-1700,"Rs.42,500",On Order Only,/motherboards-intel-lga-1700-msi-b760m-bomber-wifi-intel-motherboard-ddr5-pakistan-p.15962.aspx
627,Logitech BCC950 ConferenceCam HD 1080p Desktop Video Conferencing Solution,Cameras | Drones > Webcams,"Rs.42,990",In Stock,/cameras-drones-webcams-logitech-bcc950-conferencecam-hd-1080p-desktop-video-conferencing-solution-pakistan-p.1798.aspx
628,Asus ROG Strix Flare RGB Mechanical Gaming Keyboard (RGB Red) | 90MP00M0-B0UA00 | XA01,Keyboard > Asus Keyboards,"Rs.42,990",On Order Only,/keyboard-asus-keyboards-asus-rog-strix-flare-rgb-mechanical-gaming-keyboard-rgb-red-90mp00m0-b0ua00-xa01-pakistan-p.6551.aspx
629,HP Laser MFP 135a (4ZB82A) Printer (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.43,900",In Stock,/printers-laserjet-black-white-printers-hp-laser-mfp-135a-4zb82a-printer-official-warranty-pakistan-p.10451.aspx
630,ViewSonic VX2479-HD-PRO 24” 165Hz IPS 1ms FHD HDR10 Gaming Monitor,LCD/LED Monitors > ViewSonic,"Rs.43,990",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-vx2479-hd-pro-24”-165hz-ips-1ms-fhd-hdr10-gaming-monitor-pakistan-p.15925.aspx
631,Logitech BRIO 4K Stream Edition Webcam with HDR and Noise-Canceling Mics | 960-001194,Cameras | Drones > Webcams,"Rs.43,990",In Stock,/cameras-drones-webcams-logitech-brio-4k-stream-edition-webcam-with-hdr-and-noise-canceling-mics-960-001194-pakistan-p.13012.aspx
632,Intel Core i5-12400 Processor - 6 Cores - 12 Threads - LGA 1700 | Tray Pack,Processors > Intel Core i5 Processors,"Rs.44,000",In Stock,/processors-intel-core-i5-processors-intel-core-i5-12400-processor-6-cores-12-threads-lga-1700-tray-pack-pakistan-p.13601.aspx
633,Corsair iCUE H100i ELITE CAPELLIX Liquid CPU Cooler | CW-9060046-WW | 240mm,Cooling Solutions > CPU Coolers,"Rs.44,000",In Stock,/cooling-solutions-cpu-coolers-corsair-icue-h100i-elite-capellix-liquid-cpu-cooler-cw-9060046-ww-240mm-pakistan-p.13392.aspx
634,Logitech BRIO Ultra HD Pro Business Webcam - Premium 4K Webcam With HDR and Windows® Hello Support - 960-001106,Cameras | Drones > Webcams,"Rs.44,900",In Stock,/cameras-drones-webcams-logitech-brio-ultra-hd-pro-business-webcam-premium-4k-webcam-with-hdr-and-windows®-hello-support-960-001106-pakistan-p.12229.aspx
635,HP Smart Tank 515 Wireless All-in-One Printer - 2 Extra GT53XL Black Ink Bottle Included,Printers > Ink Tank Printers,"Rs.45,000",Out of Stock,/printers-ink-tank-printers-hp-smart-tank-515-wireless-all-in-one-printer-2-extra-gt53xl-black-ink-bottle-included-pakistan-p.15676.aspx
636,"APC BV1000I Easy UPS 1000VA AVR 230V, 4x Universal Outlet, Floor/Wall Mount | BV1000I-MSX",UPS > APC UPS,"Rs.45,000",In Stock,/ups-apc-ups-apc-bv1000i-easy-ups-1000va-avr-230v-4x-universal-outlet-floor-wall-mount-bv1000i-msx-pakistan-p.8852.aspx
637,Lian Li Galahad AIO 360 RGB UNI FAN SL Edition Closed Loop All-in-One CPU Liquid Cooler GA-360SLA White - LGA1700 Supported 12th Gen Intel,Cooling Solutions > CPU Coolers,"Rs.45,000",In Stock,/cooling-solutions-cpu-coolers-lian-li-galahad-aio-360-rgb-uni-fan-sl-edition-closed-loop-all-in-one-cpu-liquid-cooler-ga-360sla-white-lga1700-supported-12th-gen-intel-pakistan-p.12652.aspx
638,Lian Li LANCOOL III RGB Tower PC Case (Black) LANCOOL 3R-X,Casing > Lian Li,"Rs.45,000",In Stock,/casing-lian-li-lian-li-lancool-iii-rgb-tower-pc-case-black-lancool-3r-x-pakistan-p.13640.aspx
639,HP Neverstop Laser MFP 1200a Printer Black and White (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.45,500",In Stock,/printers-laserjet-black-white-printers-hp-neverstop-laser-mfp-1200a-printer-black-and-white-official-warranty-pakistan-p.13777.aspx
640,Beats Studio Buds + | True Wireless Noise Cancelling Earbuds | Cosmic Pink,Headsets | Headphones | Mic > Earbuds,"Rs.45,500",On Order Only,/headsets-headphones-mic-earbuds-beats-studio-buds -true-wireless-noise-cancelling-earbuds-cosmic-pink-pakistan-p.15988.aspx
641,Beats Studio Buds + | True Wireless Noise Cancelling Earbuds | Ivory,Headsets | Headphones | Mic > Earbuds,"Rs.45,500",On Order Only,/headsets-headphones-mic-earbuds-beats-studio-buds -true-wireless-noise-cancelling-earbuds-ivory-pakistan-p.15987.aspx
642,HP LaserJet MFP M141w Printer (7MD74A) Black and White,Printers > LaserJet Black & White  Printers,"Rs.45,800",Out of Stock,/printers-laserjet-black-white-printers-hp-laserjet-mfp-m141w-printer-7md74a-black-and-white-pakistan-p.15379.aspx
643,NZXT H5 Elite Compact ATX Mid-Tower PC Gaming Case Black CC-H51EB-01 Tempered Glass Front and Side Panels,Casing > NZXT,"Rs.45,900",In Stock,/casing-nzxt-nzxt-h5-elite-compact-atx-mid-tower-pc-gaming-case-black-cc-h51eb-01-tempered-glass-front-and-side-panels-pakistan-p.15566.aspx
644,ViewSonic VA2732-H 27” 1ms 100Hz 1080p IPS FHD Monitor with Frameless Design,LCD/LED Monitors > ViewSonic,"Rs.45,990",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-va2732-h-27”-1ms-100hz-1080p-ips-fhd-monitor-with-frameless-design-pakistan-p.10730.aspx
645,Asus PRIME B550M-A AMD B550 (Ryzen AM4) micro ATX Motherboard,Motherboards > AMD AM4 Socket,"Rs.46,000",In Stock,/motherboards-amd-am4-socket-asus-prime-b550m-a-amd-b550-ryzen-am4-micro-atx-motherboard-pakistan-p.10432.aspx
646,SteelSeries Apex 9 TKL Next Gen Optical Gaming Keyboard - OptiPoint Optical Switches - US English - 64847,Keyboard > SteelSeries,"Rs.46,000",In Stock,/keyboard-steelseries-steelseries-apex-9-tkl-next-gen-optical-gaming-keyboard-optipoint-optical-switches-us-english-64847-pakistan-p.14583.aspx
647,"Logitech Ultimate Ears BOOM 3 Speaker, Super-Portable Wireless Bluetooth - Night Black",Speakers > Bluetooth Speakers,"Rs.46,500",On Order Only,/speakers-bluetooth-speakers-logitech-ultimate-ears-boom-3-speaker-super-portable-wireless-bluetooth-night-black-pakistan-p.15158.aspx
648,"Logitech Ultimate Ears BOOM 3 Speaker, Super-Portable Wireless Bluetooth - Lagoon Blue",Speakers > Bluetooth Speakers,"Rs.46,500",On Order Only,/speakers-bluetooth-speakers-logitech-ultimate-ears-boom-3-speaker-super-portable-wireless-bluetooth-lagoon-blue-pakistan-p.15156.aspx
649,"Logitech Ultimate Ears BOOM 3 Speaker, Super-Portable Wireless Bluetooth - Sunset Red",Speakers > Bluetooth Speakers,"Rs.46,500",On Order Only,/speakers-bluetooth-speakers-logitech-ultimate-ears-boom-3-speaker-super-portable-wireless-bluetooth-sunset-red-pakistan-p.15157.aspx
650,MSI PRO B760M-P Intel DDR5 LGA1700 Motherboard,Motherboards > Intel LGA-1700,"Rs.46,500",On Order Only,/motherboards-intel-lga-1700-msi-pro-b760m-p-intel-ddr5-lga1700-motherboard-pakistan-p.15884.aspx
651,"Lenovo ThinkPad T470 Laptop - Intel Core i5-7200U 8GB 256GB Fingerprint Reader Backlit KB Windows 10 Pro 14"" FHD - Used",Laptops | Used > Used Laptops,"Rs.46,500",In Stock,/laptops-used-used-laptops-lenovo-thinkpad-t470-laptop-intel-core-i5-7200u-8gb-256gb-fingerprint-reader-backlit-kb-windows-10-pro-14-fhd-used-pakistan-p.15784.aspx
652,Lian Li A4-H20 X4 Black Aluminum Mini-ITX Computer Case - PCIe 4.0 Riser Card Included,Casing > Lian Li,"Rs.46,800",In Stock,/casing-lian-li-lian-li-a4-h20-x4-black-aluminum-mini-itx-computer-case-pcie-4-0-riser-card-included-pakistan-p.13643.aspx
653,"ViewSonic VA2732-MH 27"" FHD IPS 1ms 100Hz Monitor with Built-in Speakers",LCD/LED Monitors > ViewSonic,"Rs.47,500",In Stock,/lcd-led-monitors-viewsonic-viewsonic-va2732-mh-27-fhd-ips-1ms-100hz-monitor-with-built-in-speakers-pakistan-p.12451.aspx
654,TP-Link TL-SG1218MP 18-Port Gigabit Rackmount Switch with 16 PoE+,Network Products > Switches,"Rs.47,500",On Order Only,/network-products-switches-tp-link-tl-sg1218mp-18-port-gigabit-rackmount-switch-with-16-poe-pakistan-p.14774.aspx
655,"Dell Latitude 7390 Professional Touchscreen Laptop - Intel Core i5-7300U, 8GB, 256GB SSD, Backlit KB, Windows 11 Pro, 13.3"" FHD Touchscreen | Used",Laptops | Used > Used Laptops,"Rs.47,500",In Stock,/laptops-used-used-laptops-dell-latitude-7390-professional-touchscreen-laptop-intel-core-i5-7300u-8gb-256gb-ssd-backlit-kb-windows-11-pro-13-3-fhd-touchscreen-used-pakistan-p.14705.aspx
656,Corsair 6500D AIRFLOW Mid-Tower Dual Chamber PC Case - White,Casing > Corsair Casings,"Rs.47,990",On Order Only,/casing-corsair-casings-corsair-6500d-airflow-mid-tower-dual-chamber-pc-case-white-pakistan-p.15954.aspx
657,Corsair 6500D AIRFLOW Mid-Tower Dual Chamber PC Case - Black,Casing > Corsair Casings,"Rs.47,990",On Order Only,/casing-corsair-casings-corsair-6500d-airflow-mid-tower-dual-chamber-pc-case-black-pakistan-p.15953.aspx
658,Corsair 6500X Mid-Tower Dual Chamber PC Case - Black,Casing > Corsair Casings,"Rs.47,990",On Order Only,/casing-corsair-casings-corsair-6500x-mid-tower-dual-chamber-pc-case-black-pakistan-p.15958.aspx
659,Corsair 6500X Mid-Tower Dual Chamber PC Case - White,Casing > Corsair Casings,"Rs.47,990",On Order Only,/casing-corsair-casings-corsair-6500x-mid-tower-dual-chamber-pc-case-white-pakistan-p.15959.aspx
660,"Seagate Skyhawk 8TB Surveillance Hard Drive 3.5"" SATA ST8000VX009",Hard Drives > Surveillance HDD's,"Rs.48,000",Out of Stock,/hard-drives-surveillance-hdds-seagate-skyhawk-8tb-surveillance-hard-drive-3-5-sata-st8000vx009-pakistan-p.15853.aspx
661,"Samsung Galaxy Tab A8 SM-X200 10.5"" Tablet 32GB ROM 3GB RAM Gray",Tablet PC > Samsung Tablets,"Rs.48,000",In Stock,/tablet-pc-samsung-tablets-samsung-galaxy-tab-a8-sm-x200-10-5-tablet-32gb-rom-3gb-ram-gray-pakistan-p.12766.aspx
662,"HP LaserJet M211dw Printer - Black and White, Duplex, Wireless",Printers > LaserJet Black & White  Printers,"Rs.49,000",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-m211dw-printer-black-and-white-duplex-wireless-pakistan-p.14402.aspx
663,"HP Smart Tank 580 All-in-One Printer, A4 Colour Smart Tank (Official Warranty)",Printers > Ink Tank Printers,"Rs.49,000",In Stock,/printers-ink-tank-printers-hp-smart-tank-580-all-in-one-printer-a4-colour-smart-tank-official-warranty-pakistan-p.15677.aspx
664,Stabimatic On-Line ONL-1KVA UPS With Batteries Uninterruptible Power Supply,UPS > Stabimatic UPS,"Rs.49,000",On Order Only,/ups-stabimatic-ups-stabimatic-on-line-onl-1kva-ups-with-batteries-uninterruptible-power-supply-pakistan-p.11528.aspx
665,Logitech BCC950 ConferenceCam - 960-000867,Cameras | Drones > Webcams,"Rs.49,500",On Order Only,/cameras-drones-webcams-logitech-bcc950-conferencecam-960-000867-pakistan-p.13803.aspx
