,name,categories,price,href
183,EX-120-S240 AIO EXCAVATOR,Cooling Solutions,"₨16,000",https://xtremehardware.pk/product/ex-120-s240-aio-excavator/
184,Archon 2 Mesh RGB,Casing,"₨16,000",https://xtremehardware.pk/product/archon-2-mesh-rgb/
185,SILVER STONE Hydrogon D140 ARGB,Cooling Solutions,"₨16,200",https://xtremehardware.pk/product/silver-stone-hydrogon-d140-argb/
186,Thunder Tizona Gaming Case,Casing,"₨16,499",https://xtremehardware.pk/product/thunder-tizona-gaming-case/
187,Boost Hydra ARGB Liquid Cooler,Cooling Solutions,"₨16,500",https://xtremehardware.pk/product/boost-hydra-argb-liquid-cooler/
188,ID-COOLING FROZN A620 Black,Cooling Solutions,"₨16,500",https://xtremehardware.pk/product/id-cooling-frozn-a620-black/
189,LIAN LI Strimer Plus V2 Triple 8 Pin Addressable RGB VGA Power Cable (Controller not included) Strimer Plus V2 Triple 8 Pin,Cables,"₨16,500",https://xtremehardware.pk/product/lian-li-strimer-plus-v2-triple-8pin/
190,Thunder EPEE TGC-EP9 E-ATX Tower Case,Casing,"₨16,500",https://xtremehardware.pk/product/thunder-epee-tgc-ep9-e-atx-tower-case/
191,Thunder Alegra,Casing,"₨16,500",https://xtremehardware.pk/product/thunder-alegra/
192,ATTIS 650R Bronze Black,Power Supply,"₨16,500",https://xtremehardware.pk/product/attis-650r-bronze-black/
193,EASE ELC240 Liquid Cooler,Cooling Solutions,"₨16,500",https://xtremehardware.pk/product/ease-elc240-liquid-cooler/
194,Cougar Aqua 120 AIO Liquid Cooler,Cooling Solutions,"₨16,500",https://xtremehardware.pk/product/cougar-aqua-120-aio-liquid-cooler/
195,Thunder Tgc V36 Scar Casing,Casing,"₨16,500",https://xtremehardware.pk/product/thunder-tgc-v36-scar-casing/
196,Thunder Scar TGS V36 ATX Gaming Case,Casing,"₨16,500",https://xtremehardware.pk/product/thunder-scar-tgs-v36-atx-gaming-case/
197,HIKSEMI WAVE Pro 1TB,Solid-State Drives (SSD),"₨17,000",https://xtremehardware.pk/product/hiksemi-wave-pro-1tb/
198,EVGA 650 B5 80 Plus BRONZE 650W,Power Supply,"₨17,000",https://xtremehardware.pk/product/evga-650-b5-80-plus-bronze-650w/
199,ATTIS 650R Bronze White,Power Supply,"₨17,000",https://xtremehardware.pk/product/attis-650r-bronze-white/
200,1st Player MegaView MV7 PC Gaming Case Black – Without Fans,Casing,"₨17,000",https://xtremehardware.pk/product/1st-player-megaview-mv7-pc-gaming-case-black-without-fans/
201,XPG STARKER Air Mid-Tower PC Case,Casing,"₨17,400",https://xtremehardware.pk/product/xpg-starker-air-mid-tower-pc-case/
202,GameMax Defender TG ARGB microATX Gaming Case,Casing,"₨17,490",https://xtremehardware.pk/product/gamemax-defender-tg-argb-microatx-gaming-case/
203,DeepCool PL650D 650W 80 Plus Bronze Verified Direct Power Supply,Power Supply,"₨17,500",https://xtremehardware.pk/product/deepcool-pl650d-650w-80-plus-bronze-verified-direct-power-supply/
204,XPG PYLON 650W PSU 80+BRONZE,Power Supply,"₨17,500",https://xtremehardware.pk/product/xpg-pylon-650w-psu-80bronze/
205,Excavator Liquid Cooler 240mm EX-120-KX240-W,Cooling Solutions,"₨17,500",https://xtremehardware.pk/product/excavator-liquid-cooler-240mm-ex-120-kx240-w/
206,Lexar®1TB NM620 M.2 2280 NVMe SSD,Solid-State Drives (SSD),"₨17,500",https://xtremehardware.pk/product/lexar1tb-nm620-m-2-2280-nvme-ssd/
207,ATTIS 750R Bronze (Black),Power Supply,"₨17,500",https://xtremehardware.pk/product/attis-750r-bronze/
208,Lian Li LANCOOL 205 Case – White,Casing,"₨17,999",https://xtremehardware.pk/product/lancool-205-white/
209,ID-COOLING SE 207 XT BLACK Advanced,Cooling Solutions,"₨18,000",https://xtremehardware.pk/product/id-cooling-se-207-xt-black-advanced/
210,DeepCool PK650D 80+ Bronze (UK) Power Supply,Power Supply,"₨18,000",https://xtremehardware.pk/product/deepcool-pk650d-80-bronze-uk-power-supply/
211,ROG Herculx Graphics Card Holder,GPU STAND,"₨18,000",https://xtremehardware.pk/product/rog-herculx-graphics-card-holder/
212,GameMax Brufen C1 COC ARGB Mid-Tower ATX Case,Casing,"₨18,400",https://xtremehardware.pk/product/gamemax-brufen-c1-coc-argb-mid-tower-atx-case/
213,GameMax Siege White ARGB Mid-Tower ATX Gaming Case,Casing,"₨18,400",https://xtremehardware.pk/product/gamemax-siege-white-argb-mid-tower-atx-gaming-case/
214,ALSEYE M120 Max Series AIO Liquid CPU Cooler,Cooling Solutions,"₨18,499",https://xtremehardware.pk/product/alseye-m120-max-series-aio-liquid-cpu-cooler/
215,SILVERSTONE VIVA 650 Bronze,Power Supply,"₨18,500",https://xtremehardware.pk/product/silverstone-viva-650-bronze/
216,FARA B1 V2,Casing,"₨18,500",https://xtremehardware.pk/product/fara-b1-v2/
217,FARA R1 V2 Black,Casing,"₨18,500",https://xtremehardware.pk/product/fara-r1-v2-black/
218,FARA R1 V2 White,Casing,"₨18,500",https://xtremehardware.pk/product/fara-r1-v2-white/
219,ASUS A21 micro-ATX case BLACK,Casing,"₨18,900",https://xtremehardware.pk/product/asus-a21-micro-atx-case-black/
220,Intel Core i3-12100 12th Gen 4-Cores 8-Threads TRAY PACK,Processors,"₨19,000",https://xtremehardware.pk/product/intel-core-i3-12100-lga-1700-4-core-8-thread/
221,Boost Unicorn With 3 ARGB Fans Gaming Case,Casing,"₨19,000",https://xtremehardware.pk/product/boost-unicorn/
222,DeepCool AK620 CPU Air Cooler Black,Cooling Solutions,"₨19,000",https://xtremehardware.pk/product/deepcool-ak620-cpu-air-cooler-black/
223,Intel Core i3-12100F 12th Gen 4-Cores 8-Threads TRAY PACK,Processors,"₨19,000",https://xtremehardware.pk/product/intel-core-i3-12100f12th-gen-4-cores-8-threads-tray-pack/
224,Cougar Purity RGB Mini-Tower microATX Case,Casing,"₨19,000",https://xtremehardware.pk/product/cougar-purity-rgb-mini-tower-microatx-case/
225,EVGA 750 BR 80+ BRONZE 750W,Power Supply,"₨19,000",https://xtremehardware.pk/product/evga-750-br-80-bronze-750w/
226,Thermallake H200 TG RGB,Casing,"₨19,000",https://xtremehardware.pk/product/thermallake-h200-tg-rgb/
227,FARA 511 Black,Casing,"₨19,000",https://xtremehardware.pk/product/fara-511-black/
228,FARA 512 Black,Casing,"₨19,000",https://xtremehardware.pk/product/fara-512-black/
229,Arozzi Colonna USB Microphone for Streaming and Gaming – Black,"Gaming Products, Network Products","₨19,000",https://xtremehardware.pk/product/arozzi-colonna-usb-microphone-for-streaming-and-gaming-black/
230,GameMax Siege Black ARGB Mid-Tower ATX Gaming Case,Casing,"₨19,400",https://xtremehardware.pk/product/gamemax-siege-black-argb-mid-tower-atx-gaming-case/
231,SILVERSTONE VIVA 750 Bronze,Power Supply,"₨19,500",https://xtremehardware.pk/product/silverstone-viva-750-bronze/
232,AMD Ryzen 5 3600 Tray,Processors,"₨19,500",https://xtremehardware.pk/product/amd-ryzen-5-3600-tray/
233,Transcend 32GB DDR4 3200Mhz (JetRam),Memory Module / RAM,"₨19,500",https://xtremehardware.pk/product/transcend-32gb-ddr4-3200mhz-jetram/
234,2TB Seagate Barracuda Internal Hard Drive – SATA,Hard Drives,"₨19,500",https://xtremehardware.pk/product/2tb-seagate-barracuda-internal-hard-drive-sata/
235,Thunder Battle Station TGC-666 Case – Black – Without Pre-installed Fans,Casing,"₨19,500",https://xtremehardware.pk/product/thunder-battle-station-tgc-666-case-black/
236,Thunder Battle Station TGC-666 ATX Gaming Case – White,Casing,"₨19,500",https://xtremehardware.pk/product/thunder-battle-station-tgc-666-atx-gaming-case-white/
237,DeepCool AK620 CPU Air Cooler White,Cooling Solutions,"₨19,800",https://xtremehardware.pk/product/deepcool-ak620-cpu-air-cooler-white/
238,Lian Li LANCOOL 205 Case – Black,Casing,"₨19,900",https://xtremehardware.pk/product/lancool-205-black/
239,ASUS A21 micro-ATX case WHITE,Casing,"₨19,900",https://xtremehardware.pk/product/asus-a21-micro-atx-case-white/
240,Boost Godzilla Gaming Case,Casing,"₨19,900",https://xtremehardware.pk/product/boost-godzilla-gaming-case/
241,CORSAIR iCUE H100i ELITE platinum (used),Cooling Solutions,"₨20,000",https://xtremehardware.pk/product/corsair-icue-h100i-elite-lcd-display-liquid-aio/
242,DeepCool GAMMAXX L240 ARGB CPU Liquid Cooler Black,Cooling Solutions,"₨20,000",https://xtremehardware.pk/product/deepcool-gammaxx-l240-argb-cpu-liquid-cooler-black/
243,Maxsun Challenger H610M,Motherboard,"₨20,000",https://xtremehardware.pk/product/maxsun-challenger-h610m/
244,Intel Core i5 9th Gen – Core i5-9600K Coffee Lake 6-Core 3.7 GHz,Processors,"₨20,000",https://xtremehardware.pk/product/ntel-core-i5-9th-gen-core-i5-9600k-coffee-lake-6-core-3-7-ghz/
245,Boost Godzilla PC Case,Casing,"₨20,000",https://xtremehardware.pk/product/boost-godzilla-pc-case/
246,FARA 514 Black,Casing,"₨20,000",https://xtremehardware.pk/product/fara-514-black/
247,SilverStone SST-FA514X-WG White,Casing,"₨20,000",https://xtremehardware.pk/product/silverstone-sst-fa514x-wg/
248,Razer Viper 8KHz Ultralight Ambidextrous Wired Gaming Mouse,"Gaming Products, Mouse","₨20,000",https://xtremehardware.pk/product/razer-viper-8khz-ultralight-ambidextrous-wired-gaming-mouse/
249,SILVERSTONE FARA B1 PRO V2,Casing,"₨20,500",https://xtremehardware.pk/product/silverstone-fara-b1-pro-v2/
250,XPG PYLON 750W PSU 80+BRONZE,Power Supply,"₨20,500",https://xtremehardware.pk/product/xpg-pylon-750w-psu-80bronze/
251,Cougar VTE X2 650W 80 Plus Bronze Certified Power Supply Unit PSU,Power Supply,"₨20,500",https://xtremehardware.pk/product/cougar-vte-x2-650w-80-plus-bronze-certified-power-supply-unit-psu/
252,ID-Cooling ZoomFlow 240XT ARGB AIO Liquid CPU Cooler Snow White,Cooling Solutions,"₨21,000",https://xtremehardware.pk/product/id-cooling-zoomflow-240xt-argb-aio-liquid-cpu-cooler-snow-white/
253,DeepCool GAMMAXX L240 ARGB CPU Liquid Cooler White,Cooling Solutions,"₨21,000",https://xtremehardware.pk/product/deepcool-gammaxx-l240-argb-cpu-liquid-cooler-white/
254,DEEPCOOL LT-520 240MM WHITE,Cooling Solutions,"₨21,000",https://xtremehardware.pk/product/deepcool-lt-520-240mm-white/
255,AEROX 3 WIRELESS,"Gaming Products, Mouse","₨21,000",https://xtremehardware.pk/product/aerox-3-wireless/
256,SILVERSTONE FARA 511Z,Casing,"₨21,500",https://xtremehardware.pk/product/silverstone-fara-511z/
257,ID-COOLING DashFlow 240 Basic 240mm AIO CPU Cooler Black,Cooling Solutions,"₨21,500",https://xtremehardware.pk/product/id-cooling-dashflow-240-basic-240mm-aio-cpu-cooler-black/
258,ID-Cooling ZoomFlow 240XT ARGB AIO Liquid CPU Cooler Black,Cooling Solutions,"₨21,500",https://xtremehardware.pk/product/id-cooling-zoomflow-240xt-argb-aio-liquid-cpu-cooler-black/
259,XPG Defender Mid-Tower PC Case – Black,Casing,"₨21,500",https://xtremehardware.pk/product/xpg-defender-mid-tower-pc-case-black/
260,XPG Defender Mid-Tower PC Case – White,Casing,"₨21,500",https://xtremehardware.pk/product/xpg-defender-mid-tower-pc-case-white/
261,Aerocool Interstellar,Casing,"₨21,500",https://xtremehardware.pk/product/aerocool-interstellar/
262,XPG Defender Mid-Tower PC Case – Black,Casing,"₨21,500",https://xtremehardware.pk/product/xpg-defender-mid-tower-pc-case-black-2/
263,XPG Defender Mid-Tower PC Case – White,Casing,"₨21,500",https://xtremehardware.pk/product/xpg-defender-mid-tower-pc-case-white-2/
264,Razer Base Station V2 Chroma – White,"Gaming Products, Headphones / Earphones","₨21,500",https://xtremehardware.pk/product/razer-base-station-v2-chroma-white/
265,EASE EC124B Tempered Glass Gaming Case-Black,Casing,"₨21,500",https://xtremehardware.pk/product/ease-ec124b-tempered-glass-gaming-case-black/
266,SILVERSTONE FARA R1 PRO V2,Casing,"₨21,800",https://xtremehardware.pk/product/silverstone-fara-r1-pro-v2/
267,SILVERSTONE FARA R1 WHITE PRO V2,Casing,"₨21,800",https://xtremehardware.pk/product/silverstone-fara-r1-white-pro-v2/
268,Corsair 3000D RGB AIRFLOW Mid-Tower PC Case – Black,Casing,"₨21,990",https://xtremehardware.pk/product/corsair-3000d-rgb-airflow-mid-tower-pc-case-black/
269,Excavator Liquid Cooler 360mm,Cooling Solutions,"₨22,000",https://xtremehardware.pk/product/excavator-liquid-cooler-360mm-black-ex-120-kx360-b/
270,EASE EMB450DA AM4 DDR4 Motherboard,Motherboard,"₨22,000",https://xtremehardware.pk/product/ease-emb450da-am4-ddr4-motherboard/
271,BASIC,"Pre Build PC, Value","₨22,000",https://xtremehardware.pk/product/basic/
272,Gigabyte B460M DS3H,Motherboard,"₨22,000",https://xtremehardware.pk/product/gigabyte-b460m-ds3h/
273,ID-COOLING DashFlow 240 Basic 240mm AIO CPU Cooler White,Cooling Solutions,"₨22,500",https://xtremehardware.pk/product/id-cooling-dashflow-240-basic-240mm-aio-cpu-cooler-white/
274,DeepCool LS520 240mm CPU Liquid Cooler Black,Cooling Solutions,"₨22,500",https://xtremehardware.pk/product/deepcool-ls520-240mm-cpu-liquid-cooler-black/
275,XPG STARKER Air Mid-Tower PC Case – White,Casing,"₨22,500",https://xtremehardware.pk/product/xpg-starker-air-mid-tower-pc-case-white/
276,ID-Cooling FX360 360mm AIO Liquid CPU Cooler NON RGB Black,"Cooling Solutions, Fans","₨22,500",https://xtremehardware.pk/product/id-cooling-fx360-360mm-aio-liquid-cpu-cooler-non-rgb-black/
277,ASUS Prime AP201 Tempered Glass version,Casing,"₨22,900",https://xtremehardware.pk/product/asus-prime-ap201-tempered-glass-version/
278,EASE EMB610DA DDR4 LGA1700 Motherboard,Motherboard,"₨23,000",https://xtremehardware.pk/product/ease-emb610da-ddr4-lga1700-motherboard/
279,XPG KYBER 750WATT 80PLUS GOLD PSU,Power Supply,"₨23,500",https://xtremehardware.pk/product/xpg-kyber-750watt-80plus-gold-psu/
280,4TB Seagate Barracuda Internal Hard Drive – SATA,Hard Drives,"₨23,500",https://xtremehardware.pk/product/4tb-seagate-barracuda-internal-hard-drive-sata/
281,Asus TUF Gaming GT301 ATX Mid-Tower Compact Case,Casing,"₨23,900",https://xtremehardware.pk/product/gt301-tuf-gaming-case/
282,Colorful H610M-K M.2 V20,Motherboard,"₨24,000",https://xtremehardware.pk/product/colorful-h610m-k-m-2-v20/
283,BATTLE-AX B450M-HD V14,Motherboard,"₨24,000",https://xtremehardware.pk/product/battle-ax-b450m-hd-v14/
284,GIGABYTE A520M DS3H V2,Motherboard,"₨24,000",https://xtremehardware.pk/product/a520m-ds3h-v2/
285,Maxsun Challenger B450M AMD AM4,Motherboard,"₨24,000",https://xtremehardware.pk/product/maxsun-challenger-b450m-amd-am4/
286,BIOSTAR H510M Motherboard,Motherboard,"₨24,000",https://xtremehardware.pk/product/biostar-h510m-motherboard/
287,SILVERSTONE PF240 ARGB,Cooling Solutions,"₨24,500",https://xtremehardware.pk/product/silverstone-pf240-argb/
288,ASUS PRIME B450M-K II,Motherboard,"₨24,500",https://xtremehardware.pk/product/asus-prime-b450m-k-ii/
289,DeepCool PN750D 750W 80 PLUS Gold ATX 3.1 Power Supply,Power Supply,"₨24,500",https://xtremehardware.pk/product/deepcool-pn750d-750w-80-plus-gold-atx-3-1-power-supply/
290,DeepCool PN850D 850W 80 Plus Gold Power Supply,Power Supply,"₨24,500",https://xtremehardware.pk/product/deepcool-pm850d-850w-80-plus-gold-power-supply/
291,XPG SPECTRIX D50 DDR4 RGB Memory Module 16X2,Memory Module / RAM,"₨24,500",https://xtremehardware.pk/product/spectrix-d50-ddr4-rgb-memory-module-16x2/
292,Lian Li LANCOOL 205 Mesh Tempered Glass Side Panel Mid-Tower ATX Computer Case PC Gaming Case Black,Casing,"₨24,990",https://xtremehardware.pk/product/lancool-205-mesh-black/
293,DeepCool PK750D 80+ Bronze (UK) Power Supply,Power Supply,"₨25,000",https://xtremehardware.pk/product/deepcool-pk750d-80-bronze-uk-power-supply/
294,Razer BlackShark V2 Gaming Headset USED,Headphones / Earphones,"₨25,000",https://xtremehardware.pk/product/razer-blackshark-v2-gaming-headset/
295,ARCTIS NOVA 1,Headphones / Earphones,"₨25,000",https://xtremehardware.pk/product/arctis-nova-1/
296,B360M D3H (USED),Motherboard,"₨25,000",https://xtremehardware.pk/product/b360m-d3h-used/
297,CRUISER SUPER MID-TOWER CHASSIS,Casing,"₨25,000",https://xtremehardware.pk/product/cruiser-super-mid-tower-chassis/
298,BIOSTAR H510MHP,Motherboard,"₨25,000",https://xtremehardware.pk/product/biostar-h510mhp/
299,AEROCOOL DRYFT,Casing,"₨25,500",https://xtremehardware.pk/product/aerocool-dryft/
300,GIGABYTE H410M H V3,Motherboard,"₨25,500",https://xtremehardware.pk/product/gigabyte-h410m-h-v3/
301,AORUS B360 AORUS GAMING 3 WIFI,Motherboard,"₨25,500",https://xtremehardware.pk/product/aorus-b360-aorus-gaming-3-wifi/
302,GameMax Vista AB Mid-Tower ATX Computer Case – Black,Casing,"₨25,990",https://xtremehardware.pk/product/gamemax-vista-ab-mid-tower-atx-computer-case-black/
303,DeepCool PM750D 80 Plus Gold Semi Modular (UK) Power Supply,Power Supply,"₨26,000",https://xtremehardware.pk/product/deepcool-pm750d-80-plus-gold-semi-modular-uk-power-supply/
304,XPG KYBER 850WATT 80PLUS GOLD PSU,Power Supply,"₨26,500",https://xtremehardware.pk/product/xpg-kyber-850watt-80plus-gold-psu/
305,ID-Cooling ZoomFlow 360XT 360mm ARGB AIO Liquid CPU Cooler Black,Cooling Solutions,"₨26,500",https://xtremehardware.pk/product/id-cooling-zoomflow-360xt-360mm-argb-aio-liquid-cpu-cooler-black/
306,DeepCool GAMMAXX L360 ARGB CPU Liquid Cooler White,Cooling Solutions,"₨26,500",https://xtremehardware.pk/product/deepcool-gammaxx-l360-argb-cpu-liquid-cooler-white/
307,ID-Cooling ZoomFlow 360XT V2 360mm ARGB AIO Liquid CPU Cooler – Black,"Cooling Solutions, Fans","₨26,500",https://xtremehardware.pk/product/id-cooling-zoomflow-360xt-v2-360mm-argb-aio-liquid-cpu-cooler-black/
308,GameMax Vista AW ARGB Mid-Tower ATX Case,Casing,"₨26,900",https://xtremehardware.pk/product/gamemax-vista-aw-argb-mid-tower-atx-case/
309,SILVERSTONE PF240 ARGB-White,Cooling Solutions,"₨27,499",https://xtremehardware.pk/product/silverstone-pf240-argb-white/
310,Corsair Vengeance  32gb 16gbx2 3200mhz  Ddr4 Desktop Memory,Memory Module / RAM,"₨27,499",https://xtremehardware.pk/product/corsair-vengeance-32gb-16gbx2-3200mhz-ddr4-desktop-memory/
311,MSI PRO H610M-E DDR4,Motherboard,"₨27,500",https://xtremehardware.pk/product/msi-pro-h610m-e-ddr4/
312,ASUS PRIME B450M-A II,Motherboard,"₨27,500",https://xtremehardware.pk/product/asus-prime-b450m-a-ii/
313,DeepCool LS720S Zero Dark Liquid CPU Cooler,Cooling Solutions,"₨27,500",https://xtremehardware.pk/product/deepcool-ls720s-zero-dark-liquid-cpu-cooler/
314,Asus Prime H610M-K D4,Motherboard,"₨27,500",https://xtremehardware.pk/product/asus-prime-h610m-k-d4-2/
315,PRIME H610M-K D4 ARGB,Motherboard,"₨27,500",https://xtremehardware.pk/product/prime-h610m-k-d4-argb/
316,ID-Cooling ZoomFlow 360XT V2 360mm ARGB AIO Liquid CPU Cooler – White,"Cooling Solutions, Fans","₨27,500",https://xtremehardware.pk/product/id-cooling-zoomflow-360xt-v2-360mm-argb-aio-liquid-cpu-cooler-white/
317,GIGABYTE H610M H V2,Motherboard,"₨27,500",https://xtremehardware.pk/product/h610m-h-v2/
318,Lian Li UNI Fan SL120 V2 ARGB 120mm,Cooling Solutions,"₨27,500",https://xtremehardware.pk/product/lian-li-uni-fan-sl120-v2-argb-120mm/
319,H610M H V2 D5,Motherboard,"₨28,000",https://xtremehardware.pk/product/h610m-h-v2-d5/
320,Samsung S19A330NHM-60Hz 19 inch HD LED Monitor,LCD/LED Montiors,"₨28,000",https://xtremehardware.pk/product/samsung-s19a330nhm-60hz-19-inch-hd-led-monitor/
321,SILVERSTONE PF360 ARGB V2,Cooling Solutions,"₨28,500",https://xtremehardware.pk/product/silverstone-pf360-argb-v2/
322,Lian Li LANCOOL 215 Case Snow White,Casing,"₨28,500",https://xtremehardware.pk/product/lian-li-lancool-215-case-snow-white/
323,Biostar B550MH AM4,Motherboard,"₨28,500",https://xtremehardware.pk/product/biostar-b550mh-am4/
324,SILVERSTONE ICEMYST 240,Cooling Solutions,"₨29,000",https://xtremehardware.pk/product/silverstone-icemyst-240/
325,TH240 ARGB Sync AIO Liquid Cooler,"Cooling Solutions, Fans","₨29,000",https://xtremehardware.pk/product/th240-argb-sync-aio-liquid-cooler/
326,SILVERSTONE SST DA750R-GMA Black,Power Supply,"₨29,500",https://xtremehardware.pk/product/silverstone-sst-da750r-gma-black/
327,GIGABYTE B450M S2H,Motherboard,"₨29,999",https://xtremehardware.pk/product/gigabyte-b450m-s2h/
328,ID-Cooling ZoomFlow 360XT 360mm ARGB AIO Liquid CPU Cooler Snow White,Cooling Solutions,"₨30,000",https://xtremehardware.pk/product/id-cooling-zoomflow-360xt-360mm-argb-aio-liquid-cpu-cooler-snow-white/
329,GIGABYTE B450M GAMING,Motherboard,"₨30,000",https://xtremehardware.pk/product/gigabyte-b450m-gaming/
330,ASUS PRIME H510M-K,Motherboard,"₨30,500",https://xtremehardware.pk/product/asus-prime-h510m-k-2/
331,Intel Core i5-12400F Processor TRAY PACK,Processors,"₨30,500",https://xtremehardware.pk/product/intel-core-i5-12400f-processor-tray-pack/
332,AMD Ryzen 5 5600 Tray,Processors,"₨30,500",https://xtremehardware.pk/product/amd-ryzen-5-5600-tray/
333,DeepCool LS520 240mm AIO Liquid CPU Cooler White,Cooling Solutions,"₨30,500",https://xtremehardware.pk/product/deepcool-ls520-240mm-aio-liquid-cpu-cooler-white/
334,"DeepCool LD240 5th Gen Pump 3400RPM Gradient Halo Effect Mirror, Liquid Cooler","Cooling Solutions, Fans","₨30,500",https://xtremehardware.pk/product/deepcool-ld240-5th-gen-pump-3400rpm-gradient-halo-effect-mirror-liquid-cooler/
335,SILVERSTONE SST DA750R GMA White,Power Supply,"₨31,000",https://xtremehardware.pk/product/silverstone-sst-da750r-gma-white/
336,Asus Prime A620M-K DDR5,Motherboard,"₨31,000",https://xtremehardware.pk/product/asus-prime-a620m-k-ddr5/
337,Maxsun Challenger A620A 2.5G,Motherboard,"₨31,500",https://xtremehardware.pk/product/maxsun-challenger-a620a-2-5g/
338,Lian Li LANCOOL 216 RGB Mid-Tower Case Black,Casing,"₨31,900",https://xtremehardware.pk/product/lian-li-lancool-216-rgb-mid-tower-case-black/
339,ASUS PRIME H610M-K ARGB D5,Motherboard,"₨32,000",https://xtremehardware.pk/product/asus-prime-h610m-k-argb-d5/
340,Cougar BLAZER Aluminum Open-frame Gaming Mid Tower,Casing,"₨32,000",https://xtremehardware.pk/product/cougar-blazer-aluminum-open-frame-gaming-mid-tower/
341,Gigabyte Radeon™ RX 580 GAMING 8G,Graphic Cards,"₨32,000",https://xtremehardware.pk/product/gigabyte-radeon-rx-580-gaming-8g/
342,VALUE,"Pre Build PC, Value","₨32,000",https://xtremehardware.pk/product/value/
343,SILVERSTONE PF360 WHITE ARGB V2,Cooling Solutions,"₨32,499",https://xtremehardware.pk/product/silverstone-pf360-white-argb-v2/
344,AMD Ryzen 5 5600X Processor,Processors,"₨32,500",https://xtremehardware.pk/product/amd-ryzen-5-5600x-processor/
345,SILVERSTONE SST DA850R GMA Black,Power Supply,"₨32,500",https://xtremehardware.pk/product/silverstone-sst-da850r-gma-black/
346,GIGABYTE B550M K,Motherboard,"₨32,500",https://xtremehardware.pk/product/gigabyte-b550m-k/
347,XPG Core Reactor II 750W 80 Plus Gold,Power Supply,"₨33,000",https://xtremehardware.pk/product/xpg-core-reactor-ii-750w-80-plus-gold/
348,Maxsun Challenger B760M-N D5,Motherboard,"₨33,999",https://xtremehardware.pk/product/maxsun-challenger-b760m-n-d5/
349,Asus Prime B550M-K,Motherboard,"₨34,000",https://xtremehardware.pk/product/asus-prime-b550m-k/
350,ASUS PRIME B550M-A,Motherboard,"₨34,000",https://xtremehardware.pk/product/asus-prime-b550m-a/
351,SILVERSTONE SST DA850R GMA White,Power Supply,"₨34,000",https://xtremehardware.pk/product/silverstone-sst-da850r-gma-white/
352,Gigabyte B550M DS3H,Motherboard,"₨34,000",https://xtremehardware.pk/product/gigabyte-b550m-ds3h/
353,MAXSUN B760M GAMING WIFI ACE,Motherboard,"₨34,000",https://xtremehardware.pk/product/maxsun-b760m-gaming-wifi-ace/
354,Corsair Vengeance  32gb 16gbx2 5600mhz  Ddr5 Desktop Memory,Memory Module / RAM,"₨34,000",https://xtremehardware.pk/product/corsair-vengeance-32gb-16gbx2-5600mhz-ddr5-desktop-memory/
355,Thunder Rogue TGC-657W Modern Aesthetic Dual Chamber Panoramic Tempered Glass Mid-Tower ATX PC Gaming Case – White,Casing,"₨34,000",https://xtremehardware.pk/product/thunder-rogue-tgc-657w-modern-aesthetic-dual-chamber-panoramic-tempered-glass-mid-tower-atx-pc-gaming-case-white/
356,DeepCool LT720 360mm CPU Liquid Cooler Black,Cooling Solutions,"₨34,500",https://xtremehardware.pk/product/deepcool-lt720-360mm-cpu-liquid-cooler-black/
357,Samsung SAMSUNG S22A330NHM,LCD/LED Montiors,"₨34,500",https://xtremehardware.pk/product/samsung-s22a330nhm/
358,GIGABYTE B560M GAMING HD,Motherboard,"₨34,500",https://xtremehardware.pk/product/gigabyte-b560m-gaming-hd/
359,Thunder Rogue TGC-657W Modern Aesthetic Dual Chamber Case – White,Casing,"₨35,000",https://xtremehardware.pk/product/thunder-rogue-tgc-657w-modern-aesthetic-dual-chamber-case-white/
360,Thunder Rogue TGC-657W Modern Aesthetic Dual Chamber Case – Black,Casing,"₨35,000",https://xtremehardware.pk/product/thunder-rogue-tgc-657w-modern-aesthetic-dual-chamber-case-black/
361,GIGABYTE X570 GAMING X R,Motherboard,"₨36,000",https://xtremehardware.pk/product/gigabyte-x570-gaming-x-r/
362,XPG Core Reactor II 850W 80 Plus Gold,Power Supply,"₨36,500",https://xtremehardware.pk/product/xpg-core-reactor-ii-850w-80-plus-gold/
363,Maxsun Challenger B650M WIFI,Motherboard,"₨36,500",https://xtremehardware.pk/product/maxsun-challenger-b650m-wifi/
364,GigaByte H610M-H,Motherboard,"₨36,999",https://xtremehardware.pk/product/gigabyte-h610m-h/
365,DeepCool LT720 360mm CPU Liquid Cooler White,Cooling Solutions,"₨37,000",https://xtremehardware.pk/product/deepcool-lt720-360mm-cpu-liquid-cooler-white/
366,ASUS Prime 750W Gold,Power Supply,"₨37,500",https://xtremehardware.pk/product/asus-prime-750w-gold/
367,B550M AORUS ELITE,Motherboard,"₨37,500",https://xtremehardware.pk/product/b550m-aorus-elite/
368,Deepcool MYSTIQUE 240,Cooling Solutions,"₨37,500",https://xtremehardware.pk/product/deepcool-mystique-240/
369,ASUS VZ24EHE 24″ 1080P FHD IPS Eye Care Monitor,LCD/LED Montiors,"₨38,000",https://xtremehardware.pk/product/asus-vz24ehe-24-1080p-fhd-ips-eye-care-monitor/
370,DeepCool LS720 360mm CPU Liquid Cooler Black,Cooling Solutions,"₨38,000",https://xtremehardware.pk/product/deepcool-ls720-360mm-cpu-liquid-cooler-black/
